Weight,FatContent,ProductVisibility,ProductType,MRP,EstablishmentYear,StoreSize,CityTier,StoreCategory,StoreSales,SqrtProductVisibility,ProductGroup,MRP_bin,Vis_bin
16.5,Low Fat,0.012657494,Health and Hygiene,36.3506,1999,Medium,Tier 1,Supermarket Type1,872.8638,0.11250552875303507,Household & Hygiene,Low,Low
12.6,Low Fat,0.048857925,Breads,61.0194,1999,Medium,Tier 1,Supermarket Type1,1052.6298,0.221038288538434,Grains & Bakery,Low,Mid-Low
14.1,Low Fat,0.090185027,Canned,140.2496,2007,Small,Tier 2,Supermarket Type1,2681.8424,0.3003082200007186,Canned & Packaged,Mid-Low,Mid-High
6.38,Low Fat,0.015186146,Household,144.947,1999,Medium,Tier 1,Supermarket Type1,3435.528,0.12323208186182687,Household & Hygiene,Mid-High,Low
20.25,Regular,0.0675840825,Dairy,194.2794,1999,Medium,Tier 1,Supermarket Type1,4291.7468,0.2599693876209274,Dairy & Frozen,High,Mid-High
12.35,Low Fat,0.155541973,Meat,159.7578,1985,Medium,Tier 3,Supermarket Type3,641.8312,0.3943880994654884,Fresh Produce,Mid-High,High
12.3,Low Fat,0.052502049,Household,190.853,1997,Small,Tier 1,Supermarket Type1,4364.319,0.22913325598873682,Household & Hygiene,High,Mid-Low
15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,1997,Small,Tier 1,Supermarket Type1,2163.1842,0.41544781260707103,Fresh Produce,Mid-Low,High
15.0,Low Fat,0.118868155,Snack Foods,229.4694,2004,Small,Tier 2,Supermarket Type1,5937.6044,0.3447726134715459,Snacks & Beverages,High,High
11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,1999,Medium,Tier 1,Supermarket Type1,1388.8588,0.1940094636866975,Household & Hygiene,Mid-Low,Mid-Low
12.15,Regular,0.021031586,Canned,164.7184,1985,Small,Tier 1,Grocery Store,495.3552,0.14502270856662414,Canned & Packaged,Mid-High,Low
14.5,Low Fat,0.069968018,Others,83.9908,1985,Small,Tier 1,Grocery Store,167.7816,0.2645146839024254,Canned & Packaged,Low,Mid-High
17.85,Low Fat,0.087963415,Breads,193.3794,2007,Small,Tier 2,Supermarket Type1,4291.7468,0.29658626906854607,Grains & Bakery,High,Mid-High
14.8,Regular,0.043885147,Breads,108.757,2004,Small,Tier 2,Supermarket Type1,1867.569,0.20948782064836133,Grains & Bakery,Mid-Low,Mid-Low
7.905,Low Fat,0.064163983,Hard Drinks,229.9694,1999,Medium,Tier 1,Supermarket Type1,4567.388,0.2533061053350274,Snacks & Beverages,High,Mid-High
13.35,Low Fat,0.0675840825,Dairy,51.235,1985,Small,Tier 1,Grocery Store,49.935,0.2599693876209274,Dairy & Frozen,Low,Mid-High
11.65,Regular,0.062343432,Baking Goods,165.5868,1985,Medium,Tier 3,Supermarket Type3,5404.9644,0.24968666764567146,Grains & Bakery,Mid-High,Mid-High
11.8,Regular,0.02592132,Meat,101.9674,2004,Small,Tier 2,Supermarket Type1,1731.7458,0.16100099378575278,Fresh Produce,Mid-Low,Low
14.0,Low Fat,0.023734872,Baking Goods,103.2332,1997,Small,Tier 1,Supermarket Type1,1845.5976,0.15406126054268152,Grains & Bakery,Mid-Low,Low
14.85,Regular,0.053921264,Baking Goods,123.0072,1999,Medium,Tier 1,Supermarket Type1,1960.1152,0.23220952607505146,Grains & Bakery,Mid-Low,Mid-Low
7.39,Low Fat,0.120770963,Others,143.447,2009,Medium,Tier 3,Supermarket Type2,2290.352,0.34752116913937775,Canned & Packaged,Mid-High,High
15.0,Low Fat,0.118791698,Snack Foods,229.9694,1987,High,Tier 3,Supermarket Type1,4339.0186,0.34466171530937406,Snacks & Beverages,High,High
12.15,Low Fat,0.034717799,Canned,179.4344,1985,Medium,Tier 3,Supermarket Type3,6066.7696,0.18632712899628975,Canned & Packaged,Mid-High,Mid-Low
19.7,Low Fat,0.041823046,Frozen Foods,108.0912,2002,Small,Tier 2,Supermarket Type1,1965.4416,0.20450683607156023,Dairy & Frozen,Mid-Low,Mid-Low
10.8,Low Fat,0.164724567,Meat,98.4042,1998,Small,Tier 3,Grocery Store,99.2042,0.40586274404039596,Fresh Produce,Mid-Low,High
12.15,Low Fat,0.174336148,Health and Hygiene,184.0608,1985,Medium,Tier 3,Supermarket Type3,6431.628,0.4175358044527439,Household & Hygiene,High,High
11.65,Regular,0.006295472,Baking Goods,122.4098,1985,Medium,Tier 3,Supermarket Type3,3735.8038,0.07934401048598438,Grains & Bakery,Mid-Low,Low
12.85,Regular,0.093463546,Frozen Foods,189.1214,1985,Medium,Tier 3,Supermarket Type3,2261.0568,0.3057180825531915,Dairy & Frozen,High,High
13.1,Low Fat,0.067520165,Fruits and Vegetables,211.3586,1985,Small,Tier 1,Grocery Store,422.1172,0.2598464257980086,Fresh Produce,High,Mid-High
9.6,Low Fat,0.161182103,Soft Drinks,165.3158,1998,Small,Tier 3,Grocery Store,334.2316,0.4014749095522658,Snacks & Beverages,Mid-High,High
10.695,Low Fat,0.053296868,Frozen Foods,59.6904,1997,Small,Tier 1,Supermarket Type1,937.4464,0.23086114441369296,Dairy & Frozen,Low,Mid-Low
21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,2004,Small,Tier 2,Supermarket Type1,1086.5856,0.4018387972807006,Fresh Produce,Low,High
13.35,Low Fat,0.041740624,Dairy,98.3042,1985,Small,Tier 1,Grocery Store,198.4084,0.20430522264494366,Dairy & Frozen,Mid-Low,Mid-Low
6.135,Low Fat,0.079293753,Soft Drinks,111.286,2009,Medium,Tier 3,Supermarket Type2,2263.72,0.2815914647143979,Snacks & Beverages,Mid-Low,Mid-High
16.2,Low Fat,0.044472637,Frozen Foods,43.3454,2007,Small,Tier 2,Supermarket Type1,922.7988,0.21088536459413204,Dairy & Frozen,Low,Mid-Low
15.7,Low Fat,0.073816097,Baking Goods,253.4724,2002,Small,Tier 2,Supermarket Type1,2013.3792,0.27169117946668786,Grains & Bakery,High,Mid-High
17.2,Regular,0.012080016,Canned,164.4184,2007,Small,Tier 2,Supermarket Type1,2641.8944,0.10990912609970112,Canned & Packaged,Mid-High,Low
12.15,Low Fat,0.02859825,Household,150.4708,1997,Small,Tier 1,Supermarket Type1,2257.062,0.16911017119026284,Household & Hygiene,Mid-High,Low
8.63,Regular,0.055084019,Snack Foods,114.7518,1998,Small,Tier 3,Grocery Store,455.4072,0.23469984874302752,Snacks & Beverages,Mid-Low,Mid-Low
15.0,Regular,0.162093059,Canned,182.5266,2009,Medium,Tier 3,Supermarket Type2,1290.9862,0.40260782282514085,Canned & Packaged,Mid-High,High
12.85,Low Fat,0.024546148,Frozen Foods,34.619,1985,Small,Tier 1,Grocery Store,36.619,0.15667210345176324,Dairy & Frozen,Low,Low
11.65,Low Fat,0.118783796,Baking Goods,108.5596,1985,Medium,Tier 3,Supermarket Type3,1725.7536,0.34465025170453595,Grains & Bakery,Mid-Low,High
8.975,Regular,0.052836076,Canned,86.6224,2002,Small,Tier 2,Supermarket Type1,1619.2256,0.22986099277606892,Canned & Packaged,Low,Mid-Low
12.15,Low Fat,0.037889224,Meat,64.7826,2004,Small,Tier 2,Supermarket Type1,904.1564,0.19465154507478227,Fresh Produce,Low,Mid-Low
6.895,Low Fat,0.022587621,Meat,143.7812,2007,Small,Tier 2,Supermarket Type1,1994.7368,0.15029178620270636,Fresh Produce,Mid-High,Low
13.15,Low Fat,0.036213953,Snack Foods,92.5488,1985,Medium,Tier 3,Supermarket Type3,2625.9152,0.19029964004169844,Snacks & Beverages,Low,Mid-Low
8.325,Low Fat,0.029779207,Fruits and Vegetables,39.3138,2004,Small,Tier 2,Supermarket Type1,974.7312,0.17256652919961044,Fresh Produce,Low,Low
8.785,Low Fat,0.020693619,Soft Drinks,153.1656,2007,Small,Tier 2,Supermarket Type1,1853.5872,0.1438527684822228,Snacks & Beverages,Mid-High,Low
13.35,Low Fat,0.042037073,Dairy,172.6764,1985,Medium,Tier 3,Supermarket Type3,6183.9504,0.20502944422692074,Dairy & Frozen,Mid-High,Mid-Low
19.35,Regular,0.062516602,Baking Goods,163.9184,2004,Small,Tier 2,Supermarket Type1,3137.2496,0.2500332017952816,Grains & Bakery,Mid-High,Mid-High
17.5,Regular,0.012620221,Dairy,144.8102,1998,Small,Tier 3,Grocery Store,291.6204,0.11233975698745302,Dairy & Frozen,Mid-High,Low
16.75,Regular,0.008615,Meat,72.4038,2007,Small,Tier 2,Supermarket Type1,739.038,0.09281702430050211,Fresh Produce,Low,Low
8.895,Regular,0.137618927,Frozen Foods,161.5236,2004,Small,Tier 2,Supermarket Type1,1772.3596,0.3709702508288232,Dairy & Frozen,Mid-High,High
7.71,Regular,0.047588696,Dairy,122.4756,1997,Small,Tier 1,Supermarket Type1,605.878,0.2181483348549789,Dairy & Frozen,Mid-Low,Mid-Low
13.15,Low Fat,0.050790917,Household,142.7786,1985,Small,Tier 1,Grocery Store,144.4786,0.2253684028429895,Household & Hygiene,Mid-High,Mid-Low
15.7,Regular,0.037864721,Frozen Foods,124.1046,1997,Small,Tier 1,Supermarket Type1,1120.5414,0.19458859421867458,Dairy & Frozen,Mid-Low,Mid-Low
16.7,Low Fat,0.070551723,Dairy,217.685,2007,Small,Tier 2,Supermarket Type1,2163.85,0.2656157431328196,Dairy & Frozen,High,Mid-High
20.35,Low Fat,0.021326471,Household,76.1328,1997,Small,Tier 1,Supermarket Type1,772.328,0.1460358551863206,Household & Hygiene,Low,Low
12.5,Low Fat,0.018955479,Health and Hygiene,100.1384,2007,Small,Tier 2,Supermarket Type1,2167.8448,0.13767889816525988,Household & Hygiene,Mid-Low,Low
15.1,Regular,0.105666833,Fruits and Vegetables,41.6796,1997,Small,Tier 1,Supermarket Type1,495.3552,0.3250643520904745,Fresh Produce,Low,High
14.0,Low Fat,0.040725405,Household,43.4454,1998,Small,Tier 3,Grocery Store,41.9454,0.20180536415070835,Household & Hygiene,Low,Mid-Low
8.365,Low Fat,0.072252888,Hard Drinks,39.6506,2007,Small,Tier 2,Supermarket Type1,834.9132,0.2687989732123246,Snacks & Beverages,Low,Mid-High
10.695,Regular,0.061008889,Breakfast,177.5712,2007,Small,Tier 2,Supermarket Type1,2636.568,0.2469997753035415,Grains & Bakery,Mid-High,Mid-High
5.21,Low Fat,0.011007815,Household,259.5962,2004,Small,Tier 2,Supermarket Type1,2848.9582,0.10491813475276808,Household & Hygiene,High,Low
13.65,Regular,0.04975339,Meat,37.9532,2002,Small,Tier 2,Supermarket Type1,575.2512,0.22305467939498602,Fresh Produce,Low,Mid-Low
8.01,Low Fat,0.070247589,Hard Drinks,37.5532,1997,Small,Tier 1,Supermarket Type1,1366.2216,0.2650426173278554,Snacks & Beverages,Low,Mid-High
5.88,Regular,0.030294931,Frozen Foods,104.099,1999,Medium,Tier 1,Supermarket Type1,412.796,0.17405439092421657,Dairy & Frozen,Mid-Low,Low
19.7,Low Fat,0.0650227,Canned,87.0198,1999,Medium,Tier 1,Supermarket Type1,697.7584,0.25499549015619866,Canned & Packaged,Low,Mid-High
13.35,Regular,0.173587926,Dairy,60.0194,1985,Small,Tier 1,Grocery Store,123.8388,0.41663884360438597,Dairy & Frozen,Low,High
18.25,Regular,0.183579854,Dairy,110.857,1999,Medium,Tier 1,Supermarket Type1,1977.426,0.4284621966988453,Dairy & Frozen,Mid-Low,High
15.35,Regular,0.113678422,Fruits and Vegetables,189.7504,2009,Medium,Tier 3,Supermarket Type2,2492.7552,0.3371623080950776,Fresh Produce,High,High
12.15,Low Fat,0.078174543,Canned,39.9506,1985,Medium,Tier 3,Supermarket Type3,721.0614,0.2795971083541459,Canned & Packaged,Low,Mid-High
10.3,Low Fat,0.027292686,Fruits and Vegetables,101.2042,1987,High,Tier 3,Supermarket Type1,396.8168,0.16520498176507875,Fresh Produce,Mid-Low,Low
13.65,Regular,0.026602089,Meat,35.1532,1997,Small,Tier 1,Supermarket Type1,790.9704,0.16310146841766937,Fresh Produce,Low,Low
8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436,2004,Small,Tier 2,Supermarket Type1,2741.7644,0.3409207884538577,Fresh Produce,Mid-Low,High
5.8,Low Fat,0.131221393,Dairy,87.8172,2002,Small,Tier 2,Supermarket Type1,1070.6064,0.36224493509226596,Dairy & Frozen,Low,High
8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506,1999,Medium,Tier 1,Supermarket Type1,834.9132,0.18817366446981892,Fresh Produce,Low,Mid-Low
16.0,Low Fat,0.049016517,Household,210.4902,2002,Small,Tier 2,Supermarket Type1,3610.6334,0.22139674116842822,Household & Hygiene,High,Mid-Low
5.155,Low Fat,0.083327693,Frozen Foods,247.2776,1999,Medium,Tier 1,Supermarket Type1,5944.2624,0.28866536508559526,Dairy & Frozen,High,Mid-High
8.895,Regular,0.08125293,Snack Foods,49.8008,2002,Small,Tier 2,Supermarket Type1,1062.6168,0.28504899578844334,Snacks & Beverages,Low,Mid-High
15.1,Regular,0.058778429,Fruits and Vegetables,63.7194,2009,Medium,Tier 3,Supermarket Type2,1362.2268,0.24244263032725907,Fresh Produce,Low,Mid-High
15.5,Low Fat,0.103422709,Snack Foods,144.847,2004,Small,Tier 2,Supermarket Type1,1717.764,0.3215940126930226,Snacks & Beverages,Mid-High,High
6.325,Low Fat,0.125688044,Frozen Foods,100.9042,2009,Medium,Tier 3,Supermarket Type2,2083.2882,0.35452509643183233,Dairy & Frozen,Mid-Low,High
9.3,Low Fat,0.04295842,Fruits and Vegetables,89.3172,2004,Small,Tier 2,Supermarket Type1,2051.9956,0.2072641310019657,Fresh Produce,Low,Mid-Low
13.15,Low Fat,0.034938717,Household,49.0034,1985,Medium,Tier 3,Supermarket Type3,826.2578,0.18691901187412693,Household & Hygiene,Low,Mid-Low
20.6,Low Fat,0.045603215,Health and Hygiene,149.2392,2009,Medium,Tier 3,Supermarket Type2,4026.7584,0.21354909271640563,Household & Hygiene,Mid-High,Mid-Low
15.5,Regular,0.085834992,Frozen Foods,49.6692,1997,Small,Tier 1,Supermarket Type1,788.3072,0.29297609458793733,Dairy & Frozen,Low,Mid-High
9.195,Low Fat,0.048050783,Household,105.6622,2004,Small,Tier 2,Supermarket Type1,1693.7952,0.2192048881754237,Household & Hygiene,Mid-Low,Mid-Low
5.695,Low Fat,0.065589906,Frozen Foods,258.2646,1997,Small,Tier 1,Supermarket Type1,5410.9566,0.256105263514829,Dairy & Frozen,High,Mid-High
13.1,Low Fat,0.173529036,Fruits and Vegetables,113.2834,1985,Medium,Tier 3,Supermarket Type3,4376.9692,0.41656816489021337,Fresh Produce,Mid-Low,High
5.94,Regular,0.029492018,Breads,188.0556,2009,Medium,Tier 3,Supermarket Type2,938.778,0.17173240230078887,Grains & Bakery,High,Low
6.36,Low Fat,0.121225455,Fruits and Vegetables,45.906,2007,Small,Tier 2,Supermarket Type1,1118.544,0.34817446057975016,Fresh Produce,Low,High
11.8,Low Fat,0.114475357,Soft Drinks,160.9236,1985,Medium,Tier 3,Supermarket Type3,2255.7304,0.3383420709873367,Snacks & Beverages,Mid-High,High
4.805,Regular,0.0675840825,Dairy,123.9704,2002,Small,Tier 2,Supermarket Type1,2253.0672,0.2599693876209274,Dairy & Frozen,Mid-Low,Mid-High
14.85,Low Fat,0.060927824,Household,254.8698,1987,High,Tier 3,Supermarket Type1,4819.7262,0.24683562141635879,Household & Hygiene,High,Mid-High
14.5,Low Fat,0.019459164,Others,161.621,1987,High,Tier 3,Supermarket Type1,2120.573,0.1394961074725743,Canned & Packaged,Mid-High,Low
10.3,Regular,0.050070476,Canned,77.896,1997,Small,Tier 1,Supermarket Type1,1278.336,0.22376433138460652,Canned & Packaged,Low,Mid-Low
12.15,Low Fat,0.06227604,Starchy Foods,37.9532,2004,Small,Tier 2,Supermarket Type1,1078.596,0.24955167801479516,Grains & Bakery,Low,Mid-High
11.5,Low Fat,0.046217345,Snack Foods,120.3124,2002,Small,Tier 2,Supermarket Type1,474.0496,0.2149821969373278,Snacks & Beverages,Mid-Low,Mid-Low
19.1,Low Fat,0.177270016,Household,174.0422,1997,Small,Tier 1,Supermarket Type1,1724.422,0.4210344593973277,Household & Hygiene,Mid-High,High
13.15,Regular,0.080127283,Snack Foods,168.7132,1985,Small,Tier 1,Grocery Store,338.2264,0.2830676297283036,Snacks & Beverages,Mid-High,Mid-High
15.5,Regular,0.076059648,Baking Goods,265.1568,2009,Medium,Tier 3,Supermarket Type2,2109.2544,0.27578913684189954,Grains & Bakery,High,Mid-High
7.31,Low Fat,0.026788937,Snack Foods,110.357,1997,Small,Tier 1,Supermarket Type1,3185.853,0.1636732629356426,Snacks & Beverages,Mid-Low,Low
18.7,Low Fat,0.089197963,Snack Foods,257.3672,1987,High,Tier 3,Supermarket Type1,2045.3376,0.29866028025165986,Snacks & Beverages,High,Mid-High
7.0,Low Fat,0.151279591,Canned,107.028,1987,High,Tier 3,Supermarket Type1,2876.256,0.3889467714225174,Canned & Packaged,Mid-Low,High
12.5,Low Fat,0.112203445,Canned,121.144,2004,Small,Tier 2,Supermarket Type1,1438.128,0.33496782681326276,Canned & Packaged,Mid-Low,High
9.395,Low Fat,0.039961837,Others,84.0908,1997,Small,Tier 1,Supermarket Type1,419.454,0.1999045697326602,Canned & Packaged,Low,Mid-Low
10.5,Regular,0.048207017,Dairy,45.9376,1997,Small,Tier 1,Supermarket Type1,575.2512,0.2195609641990124,Dairy & Frozen,Low,Mid-Low
5.785,Regular,0.064871045,Fruits and Vegetables,262.1252,1998,Small,Tier 3,Grocery Store,786.9756,0.25469794855868,Fresh Produce,High,Mid-High
16.7,Regular,0.042685217,Dairy,120.7782,1999,Medium,Tier 1,Supermarket Type1,1072.6038,0.20660401012565074,Dairy & Frozen,Mid-Low,Mid-Low
5.845,Regular,0.105181277,Frozen Foods,214.4218,1999,Medium,Tier 1,Supermarket Type1,5343.045,0.3243166307792433,Dairy & Frozen,High,High
9.395,Low Fat,0.103751236,Snack Foods,235.8932,1997,Small,Tier 1,Supermarket Type1,942.7728,0.3221043868065134,Snacks & Beverages,High,High
5.94,Low Fat,0.035028853,Canned,179.8344,2009,Medium,Tier 3,Supermarket Type2,1249.0408,0.1871599663389583,Canned & Packaged,Mid-High,Mid-Low
6.15,Low Fat,0.046262201,Baking Goods,97.8384,2004,Small,Tier 2,Supermarket Type1,2069.3064,0.21508649655429324,Grains & Bakery,Mid-Low,Mid-Low
20.35,Low Fat,0.060688248,Baking Goods,234.2616,2004,Small,Tier 2,Supermarket Type1,4687.232,0.2463498487923222,Grains & Bakery,High,Mid-High
17.1,Regular,0.078347922,Canned,141.8838,1998,Small,Tier 3,Grocery Store,280.9676,0.27990698812284054,Canned & Packaged,Mid-High,Mid-High
5.765,Low Fat,0.081944045,Baking Goods,36.7164,1987,High,Tier 3,Supermarket Type1,849.5608,0.28625870292447003,Grains & Bakery,Low,Mid-High
12.65,Low Fat,0.123726711,Meat,107.7938,2007,Small,Tier 2,Supermarket Type1,2251.0698,0.35174807888601184,Fresh Produce,Mid-Low,High
10.5,Regular,0.013485235,Snack Foods,140.0154,1987,High,Tier 3,Supermarket Type1,3119.9388,0.11612594456020583,Snacks & Beverages,Mid-Low,Low
18.25,Low Fat,0.077659918,Snack Foods,260.2962,1987,High,Tier 3,Supermarket Type1,1035.9848,0.2786752913338389,Snacks & Beverages,High,Mid-High
11.65,Low Fat,0.062343432,Baking Goods,149.8024,2009,Medium,Tier 3,Supermarket Type2,1821.6288,0.24968666764567146,Grains & Bakery,Mid-High,Mid-High
19.2,Low Fat,0.100074524,Frozen Foods,110.2886,1997,Small,Tier 1,Supermarket Type1,778.3202,0.31634557686176046,Dairy & Frozen,Mid-Low,High
15.7,Low Fat,0.037289996,Soft Drinks,182.7634,1999,Medium,Tier 1,Supermarket Type1,3453.5046,0.193106178047208,Snacks & Beverages,Mid-High,Mid-Low
10.3,Regular,0.050028809,Canned,80.096,1987,High,Tier 3,Supermarket Type1,239.688,0.22367120735579715,Canned & Packaged,Low,Mid-Low
13.65,Low Fat,0.077234113,Health and Hygiene,56.893,1997,Small,Tier 1,Supermarket Type1,1188.453,0.27791026069578645,Household & Hygiene,Low,Mid-High
16.6,Low Fat,0.016197216,Health and Hygiene,108.8596,1987,High,Tier 3,Supermarket Type1,970.7364,0.12726828355878775,Household & Hygiene,Mid-Low,Low
9.6,Low Fat,0.051571772,Snack Foods,258.462,2002,Small,Tier 2,Supermarket Type1,4673.916,0.2270941919116383,Snacks & Beverages,High,Mid-Low
11.85,Regular,0.055672032,Baking Goods,50.5666,1987,High,Tier 3,Supermarket Type1,922.7988,0.2359492148747268,Grains & Bakery,Low,Mid-Low
11.65,Regular,0.066336811,Baking Goods,154.1656,1985,Small,Tier 1,Grocery Store,617.8624,0.2575593349113947,Grains & Bakery,Mid-High,Mid-High
8.6,Low Fat,0.032672263,Health and Hygiene,141.2154,1999,Medium,Tier 1,Supermarket Type1,709.077,0.18075470394985577,Household & Hygiene,Mid-High,Mid-Low
20.7,Regular,0.047491371,Dairy,213.9876,1997,Small,Tier 1,Supermarket Type1,2143.876,0.21792514999421245,Dairy & Frozen,High,Mid-Low
11.8,Regular,0.077154417,Snack Foods,35.7558,2007,Small,Tier 2,Supermarket Type1,577.2486,0.2777668392735173,Snacks & Beverages,Low,Mid-High
13.1,Regular,0.087692636,Fruits and Vegetables,162.5526,1985,Small,Tier 1,Grocery Store,328.9052,0.29612942440763973,Fresh Produce,Mid-High,Mid-High
12.6,Regular,0.074221559,Dairy,255.9356,2009,Medium,Tier 3,Supermarket Type2,4832.3764,0.2724363393528844,Dairy & Frozen,High,Mid-High
20.7,Low Fat,0.092834313,Dairy,77.667,1999,Medium,Tier 1,Supermarket Type1,2220.443,0.30468723799988734,Dairy & Frozen,Low,High
15.85,Low Fat,0.020571083,Household,41.6112,2009,Medium,Tier 3,Supermarket Type2,255.6672,0.14342622842423208,Household & Hygiene,Low,Low
6.36,Low Fat,0.005978595,Household,163.6526,1997,Small,Tier 1,Supermarket Type1,1151.1682,0.07732137479377872,Household & Hygiene,Mid-High,Low
9.3,Regular,0.033489979,Meat,156.6314,1999,Medium,Tier 1,Supermarket Type1,1241.0512,0.1830026748438394,Fresh Produce,Mid-High,Mid-Low
11.65,Low Fat,0.166609517,Baking Goods,157.6604,1985,Small,Tier 1,Grocery Store,316.9208,0.4081782907015022,Grains & Bakery,Mid-High,High
20.7,Low Fat,0.021552357,Baking Goods,157.0288,2007,Small,Tier 2,Supermarket Type1,2985.4472,0.14680721031339025,Grains & Bakery,Mid-High,Low
13.35,Low Fat,0.130321652,Dairy,88.7172,1985,Medium,Tier 3,Supermarket Type3,3301.0364,0.36100090304596194,Dairy & Frozen,Low,High
18.85,Regular,0.068059156,Dairy,120.344,1999,Medium,Tier 1,Supermarket Type1,1797.66,0.26088149800244553,Dairy & Frozen,Mid-Low,Mid-High
16.6,Low Fat,0.027573983,Household,176.6344,2004,Small,Tier 2,Supermarket Type1,2676.516,0.1660541568284275,Household & Hygiene,Mid-High,Low
12.5,Low Fat,0.103442268,Household,170.8448,1997,Small,Tier 1,Supermarket Type1,4942.8992,0.32162442071459685,Household & Hygiene,Mid-High,High
7.02,Low Fat,0.0675840825,Dairy,83.825,2007,Small,Tier 2,Supermarket Type1,1414.825,0.2599693876209274,Dairy & Frozen,Low,Mid-High
12.85,Low Fat,0.168312678,Frozen Foods,45.906,1987,High,Tier 3,Supermarket Type1,885.514,0.4102592814306582,Dairy & Frozen,Low,High
7.855,Regular,0.162205516,Baking Goods,36.2848,2009,Medium,Tier 3,Supermarket Type2,1155.8288,0.40274745933400996,Grains & Bakery,Low,High
19.35,Regular,0.076744561,Snack Foods,113.4518,2004,Small,Tier 2,Supermarket Type1,1593.9252,0.2770280870236807,Snacks & Beverages,Mid-Low,Mid-High
17.5,Low Fat,0.015591925,Fruits and Vegetables,184.8266,2002,Small,Tier 2,Supermarket Type1,2766.399,0.12486762991263989,Fresh Produce,High,Low
